9005,1.0,4.0
9005,3.5,0.0
9005,1.0,2.5
9005,3.0,0.0
9005,2.0,3.5
9005,3.0,0.0
9005,2.5,0.0
9005,2.5,0.0
9005,2.5,0.0
9005,4.0,0.0
9005,3.0,0.0
9005,0.5,4.5
9005,2.0,0.0
9005,3.0,0.0
9005,1.0,2.5
9005,4.0,0.0
9005,3.5,0.0
9005,3.5,0.0
9005,4.0,0.0
9005,3.0,0.0
9005,3.0,0.0
9005,3.0,0.0
9005,3.5,0.0
9005,4.0,0.0
9005,3.0,0.0
9005,4.0,0.0
9005,3.5,0.0
9005,3.0,0.0
9005,2.5,0.0
9005,2.5,0.0
9005,3.0,0.0
9005,1.5,0.0
9005,0.5,2.5
9005,3.0,0.0
9005,3.0,0.0
9005,4.0,0.0
9005,3.5,0.0
9005,3.5,0.0
9005,4.5,0.0
9005,4.0,0.0
9005,3.5,0.0
9005,2.5,0.0
9005,2.5,0.0
9006,0.5,0.0
9006,2.5,0.0
9006,1.0,0.0
9006,2.5,0.0
9006,3.5,0.0
9006,3.0,0.0
9006,4.5,0.0
9006,3.0,0.0
9006,4.5,0.0
9006,2.5,0.0
9006,3.5,0.0
9006,3.5,0.0
9006,4.0,0.0
9006,4.0,0.0
9007,5.0,0.0
9007,3.0,0.0
9007,4.5,0.0
9007,3.0,0.0
9007,2.5,0.0
9007,4.5,0.0
9007,5.0,0.0
9007,5.0,0.0
9007,4.5,0.0
9007,5.0,0.0
9007,4.5,0.0
9007,2.5,0.0
9007,4.5,0.0
9007,4.5,0.0
9007,5.0,0.0
9007,5.0,0.0
9007,4.5,0.0
9007,3.5,0.0
9007,5.0,0.0
9007,4.5,0.0
9007,5.0,0.0
9007,3.5,0.0
9007,4.5,0.0
9007,3.5,0.0
9007,4.5,0.0
9007,3.5,0.0
9007,4.5,0.0
9007,4.5,0.0
9007,4.5,0.0
9007,5.0,0.0
9007,4.5,0.0
9007,3.0,0.0
9005,0.0,0.0
9005,0.0,0.0
9005,0.0,0.0
9011,3.0,0.0
9011,4.5,0.0
9011,5.0,0.0
9011,4.5,0.0
9011,4.5,0.0
9011,4.5,0.0
9011,4.5,0.0
9011,3.0,0.0
9011,3.0,0.0
9011,4.5,0.0
9011,1.0,0.0
9011,3.0,0.0
9011,3.0,0.0
9011,3.5,0.0
9011,2.5,0.0
9011,2.5,0.0
9011,5.0,0.0
9011,2.5,0.0
9011,5.0,0.0
9011,2.0,0.0
9011,4.0,0.0
9011,4.0,0.0
9011,3.0,0.0
9011,4.0,0.0
9011,5.0,0.0
9011,4.5,0.0
9011,2.5,0.0
9011,2.5,0.0
9011,5.0,0.0
9011,2.5,0.0
9011,2.5,0.0
9011,3.5,0.0
9013,3.5,0.0
9013,5.0,0.0
9013,4.5,0.0
9013,4.0,0.0
9013,5.0,0.0
9013,4.0,0.0
9013,3.5,0.0
9013,4.5,0.0
9013,3.5,0.0
9013,4.0,0.0
9013,3.5,0.0
9013,4.0,0.0
9013,4.0,0.0
9013,4.5,0.0
9013,5.0,0.0
9013,4.5,0.0
9013,4.0,0.0
9013,4.5,0.0
9013,4.5,0.0
9013,4.5,0.0
9013,4.5,0.0
9013,3.5,0.0
9013,4.5,0.0
9013,4.0,0.0
9013,4.0,0.0
9013,4.0,0.0
9013,1.5,0.0
9013,4.0,0.0
9013,3.5,0.0
9013,4.0,0.0
9013,4.0,0.0
9005,3.5,0.0
9011,2.5,0.0
9013,3.0,0.0
9013,4.0,0.0
9005,4.0,0.0
9005,4.5,0.0
9005,3.5,0.0
9011,3.5,0.0
9011,2.5,0.0
9011,3.0,0.0
9011,2.5,0.0
9011,3.0,0.0
9011,3.0,0.0
9013,0.5,3.5
9013,0.5,2.5
9013,2.5,0.0
9013,3.5,0.0
9013,0.5,2.0
9013,0.5,4.0
9013,0.5,3.5
9013,0.5,3.5
9013,0.5,2.0
9011,4.5,0.0
9011,3.0,0.0
9011,3.0,0.0
9011,3.5,0.0
9011,3.0,0.0
9011,2.5,0.0
9011,2.0,0.0
9013,3.5,0.0
9013,4.0,0.0
9013,3.5,0.0
9013,4.0,0.0
9013,3.0,0.0
9010,2.5,0.0
9013,0.5,4.0
9010,2.5,0.0
9010,3.5,0.0
9010,2.0,0.0
9010,3.5,0.0
9013,4.5,0.0
9010,3.5,0.0
9010,4.0,0.0
9010,4.0,0.0
9011,3.0,0.0
9011,2.5,0.0
9011,3.0,0.0
9010,4.5,0.0
9010,2.0,0.0
9010,3.5,0.0
9010,3.5,0.0
9010,4.0,0.0
9010,3.5,0.0
9010,0.0,0.0
9010,3.5,0.0
9010,3.5,0.0
9016,3.5,0.0
9016,2.5,0.0
9016,3.5,0.0
9016,2.0,0.0
9016,1.5,0.0
9016,4.5,0.0
9016,3.0,0.0
9016,2.0,0.0
9016,2.5,0.0
9016,4.0,0.0
9016,3.5,0.0
9016,4.0,0.0
9015,3.0,0.0
9015,2.5,0.0
9015,3.5,0.0
9015,3.0,0.0
9015,2.5,0.0
9015,3.0,0.0
9015,3.0,0.0
9015,4.5,0.0
9015,5.0,0.0
9015,4.5,0.0
9016,3.5,0.0
9016,4.0,0.0
9016,3.5,0.0
9016,3.5,0.0
9016,4.5,0.0
9016,3.0,0.0
9016,3.5,0.0
9016,4.0,0.0
9016,4.0,0.0
9016,4.0,0.0
9016,2.0,0.0
9016,4.0,0.0
9016,3.5,0.0
9016,3.5,0.0
9016,4.0,0.0
9016,5.0,0.0
9016,3.5,0.0
9016,4.0,0.0
9016,4.5,0.0
9016,3.5,0.0
9016,4.0,0.0
9016,0.0,0.0
9016,0.0,0.0
9016,0.0,0.0
9019,2.0,0.0
9019,4.0,0.0
9019,2.0,0.0
9019,4.0,0.0
9019,4.5,0.0
9019,4.0,0.0
9019,3.5,0.0
9019,3.5,0.0
9019,2.0,0.0
9019,3.5,0.0
9019,4.0,0.0
9019,4.0,0.0
9019,4.5,0.0
9019,2.5,0.0
9019,4.0,0.0
9019,4.0,0.0
9019,4.5,0.0
9019,3.0,0.0
9019,3.0,0.0
9019,3.5,0.0
9019,3.5,0.0
9019,2.5,0.0
9019,2.5,0.0
9019,3.5,0.0
9019,4.0,0.0
9019,1.0,0.0
9019,3.0,0.0
9019,4.0,0.0
9019,4.0,0.0
9019,4.0,0.0
9019,3.5,0.0
9015,3.5,0.0
9005,1.0,3.5
9005,4.0,0.0
9005,4.5,0.0
9015,4.0,0.0
9020,4.0,0.0
9020,4.0,0.0
9020,1.5,0.0
9020,4.0,0.0
9005,0.0,0.0
9005,0.0,0.0
9005,0.5,3.5
9005,3.5,0.0
9005,3.5,0.0
9005,3.5,0.0
9005,3.5,0.0
9005,3.5,0.0
9005,2.5,0.0
9005,1.0,3.5
9021,3.5,0.0
9021,3.5,0.0
9021,2.5,0.0
9021,4.5,0.0
9021,4.0,0.0
9021,2.5,0.0
9021,3.0,0.0
9021,3.5,0.0
9021,4.0,0.0
9021,2.5,0.0
9021,3.5,0.0
9021,3.5,0.0
9021,2.0,0.0
9021,3.5,0.0
9021,3.5,0.0
9021,3.5,0.0
9021,3.5,0.0
9021,2.5,0.0
9021,3.5,0.0
9021,4.0,0.0
9021,4.5,0.0
9021,3.5,0.0
9021,3.0,0.0
9021,4.0,0.0
9021,2.5,0.0
9021,3.5,0.0
9021,4.0,0.0
9021,3.0,0.0
9021,4.0,0.0
9021,3.0,0.0
9021,4.0,0.0
9005,0.5,3.0
9005,3.0,0.0
9005,3.5,0.0
9005,3.5,0.0
9005,3.5,0.0
9023,3.0,0.0
9023,3.5,0.0
9023,3.0,0.0
9023,3.0,0.0
9023,3.0,0.0
9023,2.5,0.0
9023,4.5,0.0
9023,4.0,0.0
9023,3.5,0.0
9023,4.0,0.0
9023,5.0,0.0
9023,4.0,0.0
9023,4.5,0.0
9023,5.0,0.0
9023,4.5,0.0
9023,4.5,0.0
9023,3.5,0.0
9023,4.5,0.0
9023,3.5,0.0
9023,4.0,0.0
9023,4.0,0.0
9023,5.0,0.0
9023,4.5,0.0
9023,4.0,0.0
9023,4.5,0.0
9023,4.0,0.0
9023,4.0,0.0
9023,4.5,0.0
9023,4.0,0.0
9023,4.5,0.0
9023,4.5,0.0
9023,5.0,0.0
