9053,3.0,0.0
9053,0.5,0.0
9053,0.5,0.0
9053,0.5,0.0
9053,1.5,0.0
9053,0.5,0.0
9053,1.0,0.0
9053,0.5,0.0
9053,0.5,0.0
9053,0.5,0.0
9053,1.0,0.0
9053,0.5,0.0
9053,1.0,0.0
9053,0.5,0.0
9053,0.5,0.0
9053,0.5,0.0
9053,0.5,0.0
9053,0.5,0.0
9053,0.5,0.0
9053,0.5,0.0
9053,0.5,0.0
9053,2.5,0.0
9053,3.0,0.0
9053,2.5,0.0
9053,1.0,0.0
9053,0.5,0.0
9053,5.0,0.0
9053,0.5,0.0
9053,4.0,0.0
9053,4.5,0.0
9053,3.5,4.5
9053,2.5,4.0
9053,5.0,4.0
9053,3.5,4.0
9053,4.5,4.5
9053,3.5,4.5
9053,4.0,4.0
9053,4.5,4.0
9053,3.5,0.5
9053,2.5,4.0
9053,3.5,3.5
9053,3.5,4.5
9053,4.0,4.5
9053,4.5,4.5
9053,3.5,4.0
9053,4.0,3.5
9053,4.5,4.5
9053,3.0,4.5
9053,3.5,4.5
9053,4.5,4.0
9053,5.0,4.0
9053,3.5,4.5
9053,3.5,5.0
9053,3.5,4.5
9053,4.5,4.5
9053,4.5,4.0
9053,2.5,4.0
9053,4.5,4.0
9053,3.5,4.5
9053,3.5,4.0
9053,2.5,4.0
9053,4.5,4.0
9053,4.5,4.5
9053,2.5,4.5
9053,3.0,4.5
9053,3.5,2.5
9053,2.0,3.5
9053,4.0,4.5
9053,3.5,4.0
9053,3.5,3.5
9053,4.0,4.5
9053,5.0,4.5
9053,4.0,4.5
9053,3.5,4.0
9053,3.5,4.5
9053,3.5,4.0
9053,3.0,4.5
9053,2.5,3.5
9053,5.0,4.5
9053,4.5,3.5
9053,2.5,4.5
9053,5.0,4.0
9053,3.5,4.0
9053,3.5,4.0
9053,4.0,4.0
9053,2.5,4.0
9053,4.0,4.5
9053,4.5,4.5
9053,2.5,4.5
9053,3.5,2.0
9053,5.0,4.0
9053,3.5,4.0
9053,3.5,5.0
9053,4.5,3.5
9053,4.5,4.0
9053,2.5,4.5
9053,5.0,4.0
9053,5.0,4.0
